Start Time,End Time,Temperature_Mean,Temperature_Min,Temperature_Max,Temperature_Std,Temperature_Trend,Humidity_Mean,Humidity_Min,Humidity_Max,Humidity_Std,Humidity_Trend,Pressure_Mean,Pressure_Min,Pressure_Max,Pressure_Std,Pressure_Trend,Co2 Gas_Mean,Co2 Gas_Min,Co2 Gas_Max,Co2 Gas_Std,Co2 Gas_Trend,PM2.5_Mean,PM2.5_Min,PM2.5_Max,PM2.5_Std,PM2.5_Trend,PM10_Mean,PM10_Min,PM10_Max,PM10_Std,PM10_Trend
2019-05-20 19:08:34,2019-05-20 19:09:40,22.966050992599992,22.92357746,23.00525734,0.020877390939835608,Stable,33.393420008899994,33.06045426,33.63061776,0.17395883612865015,Stable,972.7791468110001,972.6862629,972.8687352,0.03819906582483059,Stable,626.54,626,628,0.5581354239923779,Stable,3.8119999999999994,3.5,4.0,0.13202387295600376,Stable,8.105,6.8,10.6,0.7585705589655408,Increasing
2019-05-20 19:09:40,2019-05-20 19:10:45,22.916940973,22.89294752,22.93889243,0.008930969632298572,Stable,33.760912098,33.60561211,33.93058674,0.10033470497630088,Stable,972.770840934,972.6941416,972.8414659,0.03251064086660382,Stable,627.37,626,628,0.5441145155760927,Stable,4.049000000000001,3.6,4.3,0.18775386853941287,Stable,9.941,7.6,11.8,1.1457514846800176,Decreasing
2019-05-20 19:10:46,2019-05-20 19:11:52,22.919850817500002,22.89294752,22.94910242,0.013454884756662528,Stable,34.0621031563,33.92560113,34.14560593,0.06496505588451476,Stable,972.7583200490002,972.6905148,972.8372159,0.032625880337167734,Stable,627.78,627,629,0.6447926610605738,Stable,3.669000000000001,3.4,4.2,0.18295829408293401,Stable,8.271999999999998,7.0,9.4,0.6110233178443315,Stable
2019-05-20 19:11:53,2019-05-20 19:12:58,22.955994156599996,22.94399742,22.96952239,0.005637947503123481,Stable,34.2502882202,34.15062686,34.35063711,0.0702143801446143,Stable,972.7625098240002,972.6577438,972.8529755,0.03823667867298175,Stable,628.76,628,630,0.6684823758848748,Stable,3.855,3.5,4.3,0.17254775360093008,Stable,8.903,7.2,11.0,0.9160140927855959,Increasing
2019-05-20 19:12:59,2019-05-20 19:14:04,22.9378203838,22.91847247,22.9593124,0.008470955381122185,Stable,34.352845995100004,34.2656264,34.49057837,0.07184788333608162,Stable,972.7564928739998,972.6741313,972.8414659,0.036590003925579595,Stable,629.54,629,630,0.5009082659620331,Stable,4.133,3.9,4.6,0.18205060901415368,Stable,7.948,6.3,10.3,1.215595626543929,Decreasing
2019-05-20 19:14:05,2019-05-20 19:15:10,22.9546668579,22.93378744,22.97462738,0.009152100457613816,Stable,34.5262574286,34.47558091,34.56060112,0.01584167340262887,Stable,972.7760796179999,972.6898884,972.896626,0.03219881576603125,Stable,629.93,629,632,0.7420283421851624,Stable,4.2379999999999995,3.9,4.7,0.19004518335693674,Stable,10.803999999999998,9.5,12.9,0.9037430581484515,Increasing
2019-05-20 19:15:11,2019-05-20 19:16:17,22.962018047900006,22.93889243,22.98483737,0.011866370136426965,Stable,34.460681406999996,34.40562199,34.54563831,0.043702788700044584,Stable,972.8122479830001,972.7492933,972.8929957,0.03305847098457279,Stable,631.38,629,632,0.66332495807108,Stable,4.425,4.1,4.8,0.1742951171972062,Stable,9.501999999999999,7.6,11.3,0.996861742336084,Decreasing
2019-05-20 19:16:17,2019-05-20 19:17:23,22.946447820200007,22.93378744,22.9593124,0.004893311897182416,Stable,34.4412517735,34.38562418,34.49057837,0.022874681137223414,Stable,972.816942424,972.7456674,972.9687846,0.03693395667444171,Stable,631.57,630,632,0.5174724898753342,Stable,4.506,4.2,4.7,0.11084614872366409,Stable,10.479999999999997,7.2,13.3,1.5327403332896703,Increasing
2019-05-20 19:17:24,2019-05-20 19:18:29,22.9366462361,22.87763256,22.95420741,0.010696512670450275,Stable,34.4467805806,34.38060521,34.50559815,0.03944486493222616,Stable,972.7920522220002,972.6711287,972.8893639,0.03600507405693965,Stable,631.6,631,632,0.492365963917331,Stable,4.542000000000001,4.3,4.8,0.1429699410379819,Stable,9.549000000000001,7.4,12.0,0.9377056676761207,Stable
2019-05-20 19:18:30,2019-05-20 19:19:35,22.975188929799998,22.93889243,23.00525734,0.016010695799605092,Stable,34.4681582245,34.41566135,34.51070935,0.025522481537460853,Stable,972.7815363069999,972.6771219,972.8523511,0.03900208744769381,Stable,632.17,631,633,0.6365151334819269,Stable,4.686000000000001,4.5,5.0,0.11978094484297054,Stable,7.922999999999999,6.1,9.0,0.8974548749242229,Stable
2019-05-20 19:32:00,2019-05-20 19:49:35,23.381139795600003,22.96952239,24.00073694,0.39602761047473245,Increasing,34.5498293323,33.45523564,43.00164765,0.9765498348906668,Stable,972.8944716010001,972.5970648,973.2869603,0.24936453465056735,Stable,729.41,202,1015,156.57651145492397,Increasing,11.383000000000003,4.8,53.5,14.003109719565217,Increasing,17.301,7.0,68.5,16.873249972855398,Increasing
2019-05-21 05:32:57,2019-05-21 05:35:42,26.0350721913,26.00704482,26.06830684,0.015705793428058418,Stable,25.5219569652,24.47900922,26.04366571,0.2980112977283531,Stable,972.6390161840001,972.5718386,972.7355398,0.03344996413895005,Stable,544.54,541,548,1.7198778439121185,Decreasing,5.041,4.4,5.7,0.3411492756592461,Stable,12.078999999999999,9.2,16.0,1.840251135694322,Stable
2019-05-21 05:35:43,2019-05-21 05:38:32,26.009699510200004,25.99172933,26.03257066,0.010774370019783494,Stable,25.2097696645,24.49952788,25.9377872,0.4394547835382556,Decreasing,972.661079223,972.5370382,972.7814142,0.05237624361949158,Stable,539.54,537,542,1.6661817476378789,Decreasing,4.924,4.6,5.2,0.13862237054733118,Stable,11.21,9.0,14.2,1.2819256348686274,Stable
2019-05-21 05:38:34,2019-05-21 05:41:19,25.988308866500002,25.96109834,26.01214999,0.009709579114373344,Stable,24.6989899653,23.97492998,25.25697705,0.3762492178511117,Stable,972.5984634069998,972.4776002,972.7578479,0.050233205478079426,Stable,537.44,536,538,0.6247423711443223,Stable,4.8340000000000005,4.4,5.2,0.2142499248612011,Stable,10.767000000000003,8.8,12.4,0.8034087730200964,Decreasing
2019-05-21 05:41:20,2019-05-21 05:44:05,25.991167760800003,25.95599317,26.03257066,0.02180348201220625,Stable,24.7920767329,24.09116248,25.23628974,0.28496665011581307,Stable,972.5585802209998,972.4361718,972.6502094,0.04081436531238213,Stable,537.41,536,538,0.5336173486192842,Stable,4.85,4.2,5.3,0.27797972457128467,Stable,10.913999999999998,8.4,13.8,1.399712813257048,Decreasing
2019-05-21 05:44:07,2019-05-21 05:46:51,26.0690726198,26.01214999,26.11935855,0.029797831090332967,Stable,25.0915117283,24.40822115,25.75937846,0.31787985008888814,Stable,972.5416496160002,972.4227576,972.6514551,0.04142959847535797,Stable,543.9,536,552,3.5661143724187694,Increasing,4.802,4.3,5.6,0.32875031205577226,Stable,10.863000000000001,8.4,15.9,1.828597464416017,Decreasing
2019-05-21 05:46:53,2019-05-21 05:49:38,26.158719446099997,26.04278099,26.20104135,0.024545787598616656,Stable,25.458037636700002,25.18320086,25.61165384,0.09143110777246048,Stable,972.5332209010002,972.2074835,972.6470964,0.0536776645937305,Stable,543.22,541,546,1.1510206274643755,Decreasing,4.521,4.2,5.0,0.2114380774743769,Stable,10.356,7.4,14.7,1.4716389544046502,Increasing
2019-05-21 05:54:20,2019-05-21 05:57:08,26.2759853947,26.21125171,26.31846051,0.03244157504383987,Stable,24.7259482481,23.95956038,25.43764606,0.40788324072540066,Decreasing,972.4819969990001,972.3824526,972.5921785,0.04011260254827945,Stable,541.75,541,543,0.6723244767373876,Stable,4.781,4.3,5.1,0.19678989462434965,Stable,11.446000000000003,8.2,15.9,1.7019549068792938,Decreasing
2019-05-21 05:57:09,2019-05-21 05:59:54,26.2906372655,26.21635689,26.31846051,0.02530709853794932,Stable,25.128744155400003,24.08402878,27.20563345,0.5856106605209289,Decreasing,972.464993826,972.335341,972.5574038,0.035477870546863396,Stable,543.16,540,546,1.3159472526348357,Stable,4.701,4.4,5.0,0.1424851578306324,Stable,11.674,8.7,13.7,1.0817699675190944,Increasing
2019-05-21 05:59:55,2019-05-21 06:02:47,26.3289261383,26.30314496,26.35419681,0.01288612948995392,Stable,23.9349398982,23.07257131,27.11360257,0.6483722802697905,Decreasing,972.4257342959997,972.3151509,972.5585313,0.05189849824860935,Stable,542.87,540,548,2.2140734432536813,Increasing,5.054000000000001,4.6,5.5,0.18932095563466886,Stable,11.255999999999998,8.1,13.6,1.4415423838529497,Increasing
2019-05-21 06:02:49,2019-05-21 06:05:37,26.338830197999997,26.29803978,26.36440718,0.0163303867451956,Stable,23.750063869,22.89036615,25.51291278,0.6478236809213493,Decreasing,972.37899293,972.2657796,972.4833872,0.047432982171002905,Stable,538.07,534,543,2.629494708920789,Decreasing,4.960999999999999,4.5,5.4,0.21737413634449507,Stable,11.451999999999998,9.4,13.2,0.8423727911037483,Stable
2019-05-21 06:05:39,2019-05-21 06:08:29,26.352052628700008,26.32867088,26.36951237,0.008980696907718695,Stable,23.206574744699996,22.5109995,24.13375934,0.5055654200124001,Stable,972.4018473319999,972.2983156,972.5585313,0.054208143547216085,Stable,532.82,530,535,1.3056211030182014,Decreasing,5.012,4.5,5.6,0.2531737934640347,Stable,10.778999999999998,7.4,13.6,1.2278169014288505,Stable
2019-05-21 06:08:31,2019-05-21 06:11:22,26.365326116000006,26.30825014,26.40524868,0.024374555637070246,Stable,23.916614840099996,22.94558472,24.96628563,0.4532386950138096,Stable,972.4037474480002,972.2826182,972.5260009,0.0455894426574054,Stable,530.38,528,532,0.8137703743822466,Stable,4.909000000000001,4.4,5.6,0.2771044364258153,Stable,10.838999999999997,7.4,14.5,1.8352273962535535,Decreasing
2019-05-21 06:11:23,2019-05-21 06:14:34,26.389882064700004,26.36440718,26.41035387,0.012409900364342205,Stable,23.821875858900004,23.08117872,24.43590978,0.2820767283364295,Stable,972.3576562499999,972.2320905,972.4407391,0.04681224387372422,Stable,527.65,526,529,1.131504763712036,Decreasing,8.246,4.6,23.5,6.261497223088698,Increasing,16.557000000000002,10.6,38.6,8.35731404099415,Increasing
2019-05-21 06:14:36,2019-05-21 06:17:25,26.404534033299996,25.97641383,26.48182655,0.11904352195194126,Stable,23.9115949121,22.79279014,25.11125691,0.6447718088163946,Increasing,972.3013754269999,971.8588268,972.4350988,0.1278030628435314,Stable,526.63,524,532,2.048182244100975,Increasing,9.552,5.5,24.9,5.959382382750614,Stable,16.192,9.7,33.5,6.5264911605461355,Stable
2019-05-21 06:17:26,2019-05-21 06:20:12,26.497448441800003,26.46651097,26.51245771,0.008203685368237556,Stable,24.460093801999996,23.38694833,24.9486378,0.3735196473498401,Stable,972.3376414170002,972.2207605,972.4574948,0.0509666098748102,Stable,527.48,523,537,2.2718301259583917,Increasing,5.481,4.7,6.0,0.31962572809554307,Stable,10.498000000000001,7.3,13.4,1.4334376283408479,Decreasing
2019-05-21 06:20:13,2019-05-21 06:22:59,26.4763639951,26.45119539,26.51756291,0.01720585362114901,Stable,24.17984435229999,22.861137,24.71197938,0.41877061976617647,Stable,972.264282483,972.1781867,972.3823563,0.04793179188066474,Stable,522.5,504,537,5.779622860017806,Increasing,4.830000000000001,4.5,5.2,0.17780934063249212,Stable,9.584,7.9,13.5,1.1396189332980184,Decreasing
2019-05-21 06:23:01,2019-05-21 06:25:48,26.477027669699993,26.4460902,26.51756291,0.01622244724798964,Stable,24.125516896499995,23.32664924,24.5139211,0.30688776923198396,Stable,972.2737166070002,972.1826917,972.3935513,0.04347016677430955,Stable,538.02,524,555,7.800517983318852,Increasing,4.816,4.4,5.0,0.1361223454444308,Stable,9.848999999999998,8.0,12.0,0.9573210727669356,Decreasing
2019-05-21 06:25:50,2019-05-21 06:28:35,26.5051062346,26.47672136,26.53798369,0.014076295574868836,Stable,24.100789690600003,23.57869292,24.4532731,0.2189989145562519,Stable,972.2195510170001,972.0726758,972.3453045,0.053069290882695096,Stable,551.64,519,566,8.884807143646842,Decreasing,4.739999999999999,4.2,5.4,0.2759739410915751,Stable,10.606000000000002,7.4,13.3,1.2951985924712062,Increasing
2019-05-21 06:28:36,2019-05-21 06:31:21,26.562948109799994,26.5277733,26.59414087,0.019883809385858677,Stable,24.172600084200003,23.76009421,26.0434651,0.28082207538162995,Stable,972.1581059300001,972.0344173,972.2958907,0.05178012358121244,Stable,536.28,533,542,2.749031050601597,Decreasing,4.68,4.2,5.1,0.22383254924387141,Stable,9.614999999999998,8.2,12.0,0.8037004065162239,Stable
2019-05-21 06:31:22,2019-05-21 06:34:08,26.526956474199995,26.46651097,26.57882528,0.030239506833624127,Stable,23.9858638796,23.41764539,24.41811462,0.2324333271996764,Stable,972.189743931,972.0703127,972.3531524,0.04501808626136607,Stable,535.05,533,537,0.8689364217539194,Stable,4.931,4.5,5.5,0.23514233815270102,Stable,10.302999999999999,6.8,12.8,1.3888048055356044,Stable
2019-05-21 06:34:10,2019-05-21 06:36:55,26.4581895079,26.44098501,26.48182655,0.009698781041955807,Stable,24.060391202199998,23.47854955,24.38372983,0.2149436664193885,Stable,972.1440757990001,972.0503121,972.2578201,0.04272706646138224,Stable,534.42,532,536,0.9120960431441374,Decreasing,4.899,4.5,5.3,0.19042483073805308,Stable,11.628999999999998,8.5,13.7,1.0107797769918816,Stable
2019-05-21 06:36:57,2019-05-21 06:39:42,26.5089351312,26.4460902,26.53798369,0.01681022389589848,Stable,23.859542985399994,23.13329159,24.21606176,0.27619566646638405,Stable,972.0986593769999,971.9761751,972.2117428,0.04835807600556485,Stable,532.8,531,535,1.1976407785072427,Increasing,5.03,4.6,5.3,0.1920122049992835,Stable,11.578000000000001,8.3,16.2,1.9179945334392978,Increasing
2019-05-21 06:39:43,2019-05-21 06:42:28,27.205286866000005,26.5328785,27.64071294,0.2822827859415539,Stable,22.6997310371,22.00633205,24.04846885,0.4210476012263284,Stable,972.038684209,971.9298958,972.1623106,0.048198907844228873,Stable,622.44,532,848,86.50373028682262,Increasing,7.276000000000002,4.5,14.2,3.131273339597284,Increasing,13.424000000000003,9.2,22.4,3.660135229604215,Increasing
2019-05-21 06:42:30,2019-05-21 06:45:18,27.094554076600005,26.91576904,27.4262923,0.14869487383078014,Stable,23.237505707599997,22.41134808,23.74983213,0.3705915838505677,Stable,971.9799522760001,971.8566728,972.1102126,0.05628040185291414,Stable,596.72,579,620,12.10149001594682,Decreasing,6.627999999999999,5.2,14.2,1.3227672249164366,Decreasing,12.671999999999999,9.9,21.9,2.162353749360575,Decreasing
2019-05-21 06:45:19,2019-05-21 06:48:04,26.797225979499995,26.68092931,26.92597947,0.07129438822678316,Stable,22.8782629218,21.81435532,23.60981574,0.4234372054837885,Decreasing,971.9799558940001,971.8126214,972.1216378,0.0602092577843761,Stable,571.7,566,580,3.4509550720186013,Decreasing,5.6,5.1,6.1,0.22383254924387133,Stable,11.76,8.9,15.3,1.9430788855719563,Increasing
2019-05-21 06:48:06,2019-05-21 06:50:51,26.650706513299998,26.59414087,26.74219179,0.03782071409592789,Stable,22.6752593363,21.88068992,23.563426,0.5047501984101995,Increasing,971.9981263290001,971.8760768,972.1689711,0.050688588625703454,Stable,614.23,559,912,117.08831640425888,Increasing,5.154,4.8,5.4,0.15532305857551396,Stable,11.729,9.6,15.0,1.243187090270061,Stable
2019-05-21 06:50:53,2019-05-21 06:53:37,26.6339616403,26.32356569,26.81876995,0.18925364819711682,Stable,23.7236881232,23.24327926,24.95859773,0.3106323777088241,Stable,971.8506422350001,971.4963214,972.0676276,0.21027870267973947,Stable,780.78,761,845,19.2577309675933,Decreasing,505.26099999999997,5.4,913.0,377.6046553425469,Increasing,653.11,13.9,1238.0,484.4311424941442,Increasing
2019-05-21 06:53:38,2019-05-21 06:56:25,26.708446397899994,26.36440718,26.7983491,0.0715240180393761,Stable,23.308758333499995,21.49441936,24.73612117,0.8361769323289109,Decreasing,973.3131486270001,971.8670256,1107.566634,13.561023517482546,Increasing,718.79,684,760,25.36731970648277,Decreasing,392.37000000000006,211.2,789.2,190.21010047637407,Decreasing,454.10900000000004,248.0,958.1,223.31974589829895,Decreasing
2019-05-21 06:56:27,2019-05-21 06:59:13,26.3525123291,26.05299133,26.62987728,0.20603131614514186,Stable,21.622621853000005,19.94020856,23.30829208,0.7983916490711737,Decreasing,971.9554982810001,971.8211772,972.1128654,0.05393832220232687,Stable,651.03,630,684,16.15734189059874,Decreasing,117.48700000000001,67.7,221.6,41.54164918695112,Decreasing,147.582,90.3,263.5,46.656753016259096,Decreasing
2019-05-21 06:59:15,2019-05-21 07:02:00,26.019756697200002,25.95599317,26.1295689,0.03959432745065634,Stable,22.4528891058,20.66043861,23.41940091,0.5848920769923277,Increasing,972.003078181,971.8745214,972.0886313,0.042280068379530314,Stable,621.55,617,630,3.5714213564140693,Decreasing,89.97800000000001,81.7,100.0,4.219640944081581,Stable,114.15699999999997,102.6,127.1,5.3053099948461195,Decreasing
